driverStandingsId,raceId,driverId,points,position,wins,year
73075,1138,825,6.0,17,0,2024
73076,1138,817,12.0,14,0,2024
73077,1138,852,22.0,12,0,2024
73078,1138,848,12.0,13,0,2024
73079,1138,807,24.0,10,0,2024
73080,1138,839,5.0,18,0,2024
73081,1138,842,8.0,15,0,2024
73082,1138,822,0.0,22,0,2024
73083,1138,858,0.0,21,0,2024
73084,1138,860,7.0,16,0,2024
73085,1138,861,4.0,19,0,2024
73086,1139,830,354.0,1,7,2024
73087,1139,815,150.0,8,0,2024
73088,1139,832,215.0,5,1,2024
73089,1139,844,275.0,3,3,2024
73090,1139,847,167.0,7,1,2024
73091,1139,846,297.0,2,3,2024
73092,1139,1,177.0,6,2,2024
73093,1139,857,247.0,4,2,2024
73094,1139,4,62.0,9,0,2024
73095,1139,840,24.0,11,0,2024
73096,1139,855,0.0,21,0,2024
73097,1139,825,8.0,15,0,2024
73098,1139,817,12.0,14,0,2024
73099,1139,852,22.0,12,0,2024
73100,1139,848,12.0,13,0,2024
73101,1139,807,29.0,10,0,2024
73102,1139,839,5.0,19,0,2024
73103,1139,842,8.0,16,0,2024
73104,1139,822,0.0,23,0,2024
73105,1139,858,0.0,22,0,2024
73106,1139,860,7.0,17,0,2024
73107,1139,861,5.0,18,0,2024
73108,1139,859,2.0,20,0,2024
73109,1140,830,362.0,1,7,2024
73110,1140,815,150.0,8,0,2024
73111,1140,832,240.0,5,2,2024
73112,1140,844,291.0,3,3,2024
73113,1140,847,177.0,7,1,2024
73114,1140,846,315.0,2,3,2024
73115,1140,1,189.0,6,2,2024
73116,1140,857,251.0,4,2,2024
73117,1140,4,62.0,9,0,2024
73118,1140,840,24.0,11,0,2024
73119,1140,855,0.0,21,0,2024
73120,1140,825,14.0,13,0,2024
73121,1140,817,12.0,15,0,2024
73122,1140,852,22.0,12,0,2024
73123,1140,848,12.0,14,0,2024
73124,1140,807,31.0,10,0,2024
73125,1140,839,5.0,19,0,2024
73126,1140,842,9.0,16,0,2024
73127,1140,822,0.0,23,0,2024
73128,1140,858,0.0,22,0,2024
73129,1140,860,7.0,17,0,2024
73130,1140,861,5.0,18,0,2024
73131,1140,859,2.0,20,0,2024
73175,1141,860,7.0,18,0,2024
73174,1141,858,0.0,22,0,2024
73173,1141,822,0.0,23,0,2024
73172,1141,842,26.0,12,0,2024
73171,1141,839,23.0,14,0,2024
73170,1141,807,31.0,10,0,2024
73169,1141,848,12.0,16,0,2024
73168,1141,852,28.0,11,0,2024
73167,1141,817,12.0,17,0,2024
73166,1141,825,14.0,15,0,2024
73165,1141,855,0.0,21,0,2024
73164,1141,840,24.0,13,0,2024
73163,1141,4,62.0,9,0,2024
73162,1141,857,262.0,4,2,2024
73161,1141,1,190.0,7,2,2024
73160,1141,846,331.0,2,3,2024
73159,1141,847,192.0,6,1,2024
73158,1141,844,307.0,3,3,2024
73157,1141,832,244.0,5,2,2024
73156,1141,815,151.0,8,0,2024
73155,1141,830,393.0,1,8,2024
73176,1141,861,5.0,19,0,2024
73177,1141,859,4.0,20,0,2024
73222,1142,861,5.0,19,0,2024
73220,1142,858,0.0,22,0,2024
73218,1142,842,26.0,12,0,2024
73217,1142,839,23.0,14,0,2024
73216,1142,807,35.0,10,0,2024
73215,1142,848,12.0,16,0,2024
73214,1142,852,30.0,11,0,2024
73212,1142,825,14.0,15,0,2024
73210,1142,840,24.0,13,0,2024
73208,1142,857,268.0,4,2,2024
73206,1142,846,340.0,2,3,2024
73202,1142,815,152.0,8,0,2024
73221,1142,860,7.0,18,0,2024
73223,1142,859,4.0,20,0,2024
73219,1142,822,0.0,23,0,2024
73211,1142,855,0.0,21,0,2024
73207,1142,1,208.0,7,2,2024
73209,1142,4,62.0,9,0,2024
73213,1142,817,12.0,17,0,2024
73204,1142,844,319.0,3,3,2024
73203,1142,832,259.0,5,2,2024
73201,1142,830,403.0,1,8,2024
73205,1142,847,217.0,6,2,2024
73224,1143,830,429.0,1,9,2024
73225,1143,815,152.0,8,0,2024
73226,1143,832,272.0,5,2,2024
73227,1143,844,341.0,3,3,2024
73228,1143,847,235.0,6,2,2024
73229,1143,846,349.0,2,3,2024
73230,1143,1,211.0,7,2,2024
73231,1143,857,291.0,4,2,2024
73232,1143,4,68.0,9,0,2024
73233,1143,840,24.0,13,0,2024
73234,1143,855,4.0,20,0,2024
73235,1143,825,16.0,15,0,2024
73236,1143,817,12.0,17,0,2024
73237,1143,852,30.0,12,0,2024
73238,1143,848,12.0,16,0,2024
73239,1143,807,37.0,10,0,2024
73240,1143,839,23.0,14,0,2024
73241,1143,842,36.0,11,0,2024
73242,1143,822,0.0,22,0,2024
73243,1143,858,0.0,23,0,2024
73244,1143,860,7.0,18,0,2024
73245,1143,861,5.0,19,0,2024
73246,1143,859,4.0,21,0,2024
73247,1144,830,437.0,1,9,2024
73248,1144,815,152.0,8,0,2024
73249,1144,832,290.0,5,2,2024
73250,1144,844,356.0,3,3,2024
73251,1144,847,245.0,6,2,2024
73252,1144,846,374.0,2,4,2024
73253,1144,1,223.0,7,2,2024
73254,1144,857,292.0,4,2,2024
73255,1144,4,70.0,9,0,2024
73256,1144,840,24.0,13,0,2024
73257,1144,855,4.0,20,0,2024
73258,1144,825,16.0,15,0,2024
73259,1144,817,12.0,17,0,2024
73260,1144,852,30.0,12,0,2024
73261,1144,848,12.0,16,0,2024
73262,1144,807,41.0,11,0,2024
73263,1144,839,23.0,14,0,2024
73264,1144,842,42.0,10,0,2024
73265,1144,822,0.0,22,0,2024
73266,1144,858,0.0,23,0,2024
73267,1144,860,7.0,18,0,2024
73268,1144,861,5.0,19,0,2024
73269,1144,859,4.0,21,0,2024
73270,1144,862,0.0,24,0,2024
